313,1672625100000,16571.92,16576.0,16570.61,16572.58,212.82175
314,1672625400000,16572.82,16577.48,16571.1,16576.28,297.95121
315,1672625700000,16576.28,16579.05,16575.6,16576.72,182.55104
316,1672626000000,16576.72,16580.31,16573.64,16576.99,317.79267
317,1672626300000,16576.99,16579.79,16574.62,16577.35,260.73773
318,1672626600000,16577.27,16579.15,16575.39,16578.62,185.25122
319,1672626900000,16578.67,16579.78,16575.0,16577.33,227.2989
320,1672627200000,16577.33,16579.72,16576.9,16578.79,172.30154
321,1672627500000,16578.79,16587.38,16578.53,16586.93,252.69156
322,1672627800000,16586.93,16593.71,16586.35,16592.88,278.55599
323,1672628100000,16593.71,16595.92,16587.15,16587.85,239.57931
324,1672628400000,16587.99,16592.88,16586.56,16592.25,250.91656
325,1672628700000,16592.2,16594.99,16590.42,16593.41,157.36694
326,1672629000000,16593.41,16594.4,16588.59,16589.38,219.06811
327,1672629300000,16589.63,16591.68,16586.43,16587.93,202.06208
328,1672629600000,16588.09,16592.0,16584.59,16585.03,280.93553
329,1672629900000,16585.03,16585.03,16581.8,16584.06,230.46145
330,1672630200000,16583.83,16598.21,16583.22,16597.6,461.59834
331,1672630500000,16597.6,16611.0,16597.12,16608.4,442.80151
332,1672630800000,16608.81,16611.0,16605.86,16606.97,231.90889
333,1672631100000,16607.06,16619.44,16602.23,16617.87,420.90905
334,1672631400000,16617.87,16707.25,16614.71,16695.43,2343.10751
335,1672631700000,16695.82,16695.99,16652.07,16661.94,952.99951
336,1672632000000,16662.38,16674.34,16658.11,16664.22,665.77294
337,1672632300000,16664.61,16674.84,16648.7,16649.39,583.19885
338,1672632600000,16649.39,16653.19,16640.54,16645.92,454.54025
339,1672632900000,16646.04,16652.76,16635.25,16642.31,572.22707
340,1672633200000,16642.78,16653.14,16635.35,16635.95,438.86673
341,1672633500000,16635.95,16643.58,16633.54,16640.79,347.43828
342,1672633800000,16640.79,16650.0,16638.55,16646.69,313.954
343,1672634100000,16646.66,16650.56,16629.29,16635.26,418.49218
344,1672634400000,16635.26,16639.41,16630.21,16634.04,287.28267
345,1672634700000,16633.93,16640.76,16630.6,16638.11,279.76765
346,1672635000000,16638.02,16642.31,16634.5,16635.99,328.40726
347,1672635300000,16635.99,16640.52,16632.23,16639.44,293.44657
348,1672635600000,16639.74,16642.31,16634.9,16641.57,342.79519
349,1672635900000,16641.24,16644.32,16622.54,16630.35,429.99224
350,1672636200000,16630.35,16633.71,16627.56,16629.79,288.1852
351,1672636500000,16630.07,16631.11,16619.65,16620.88,375.31105
352,1672636800000,16620.88,16631.73,16619.44,16631.45,322.00383
353,1672637100000,16631.45,16634.96,16630.12,16634.53,252.38955
354,1672637400000,16634.53,16634.71,16622.91,16628.27,278.18224
355,1672637700000,16628.27,16643.38,16625.19,16643.06,692.10592
356,1672638000000,16642.81,16657.14,16641.52,16655.57,714.87835
357,1672638300000,16655.92,16658.34,16655.0,16657.62,516.80496
358,1672638600000,16657.84,16662.94,16648.13,16649.98,504.94556
359,1672638900000,16650.27,16650.87,16645.35,16647.58,259.18993
360,1672639200000,16648.37,16651.74,16647.9,16649.48,191.49983
361,1672639500000,16649.48,16657.98,16649.2,16656.68,281.82515
362,1672639800000,16656.33,16663.27,16650.48,16651.76,388.36292
363,1672640100000,16651.44,16655.36,16649.55,16654.94,218.95308
364,1672640400000,16654.74,16661.15,16652.92,16654.44,287.23675
365,1672640700000,16654.07,16654.44,16647.38,16647.91,208.25396
366,1672641000000,16648.24,16649.03,16640.0,16642.27,316.33382
367,1672641300000,16642.27,16645.26,16635.93,16640.79,389.32174
368,1672641600000,16640.79,16645.9,16637.09,16640.65,279.12703
369,1672641900000,16640.98,16641.12,16636.47,16637.54,204.23793
370,1672642200000,16637.26,16642.31,16636.54,16638.51,237.33354
371,1672642500000,16638.38,16642.0,16638.07,16641.1,208.13199
372,1672642800000,16641.1,16642.89,16637.44,16639.32,308.50633
373,1672643100000,16639.19,16648.67,16638.26,16642.43,320.95765
374,1672643400000,16642.43,16700.0,16639.2,16696.68,1172.34088
375,1672643700000,16696.69,16769.51,16678.55,16725.11,3841.66903
376,1672644000000,16725.11,16751.24,16715.84,16719.26,1187.22914
377,1672644300000,16719.75,16745.04,16713.45,16735.58,993.06689
378,1672644600000,16735.87,16746.58,16720.3,16721.16,771.54378
379,1672644900000,16721.16,16760.43,16716.0,16756.97,1190.16623
380,1672645200000,16756.96,16760.69,16735.01,16738.51,1016.79799
381,1672645500000,16737.94,16746.62,16721.77,16726.49,748.84333
382,1672645800000,16726.49,16728.61,16719.84,16727.7,554.35079
383,1672646100000,16727.7,16735.27,16717.53,16721.28,750.61353
384,1672646400000,16721.27,16726.77,16707.52,16724.73,883.96169
385,1672646700000,16724.25,16739.01,16721.13,16735.68,605.75098
386,1672647000000,16735.68,16752.61,16735.25,16747.16,725.78489
387,1672647300000,16747.16,16772.01,16737.29,16740.27,1091.36824
388,1672647600000,16740.27,16746.5,16731.95,16738.85,490.73039
389,1672647900000,16739.3,16751.59,16733.24,16738.48,570.92866
390,1672648200000,16738.93,16753.24,16731.55,16752.99,499.33982
391,1672648500000,16752.99,16754.09,16744.99,16750.19,440.01844
392,1672648800000,16750.19,16756.64,16739.37,16742.46,430.33069
393,1672649100000,16741.96,16749.2,16735.41,16736.43,406.7187
394,1672649400000,16735.94,16739.85,16724.85,16732.57,546.73245
395,1672649700000,16733.07,16737.56,16727.83,16733.71,389.14631
396,1672650000000,16733.71,16739.75,16720.0,16729.61,618.27874
397,1672650300000,16729.87,16745.68,16728.74,16732.32,653.3322
398,1672650600000,16732.33,16734.7,16720.0,16722.36,360.43449
399,1672650900000,16723.07,16734.33,16720.0,16731.93,403.97329
400,1672651200000,16731.69,16740.0,16726.4,16726.76,468.30739
401,1672651500000,16726.76,16728.45,16722.65,16723.37,315.34606
402,1672651800000,16723.77,16730.1,16710.54,16726.93,598.78422
403,1672652100000,16726.93,16736.59,16726.05,16732.44,455.79933
404,1672652400000,16732.44,16733.54,16715.87,16725.47,413.24882
405,1672652700000,16725.47,16726.19,16713.01,16717.31,450.10966
406,1672653000000,16717.31,16720.84,16712.15,16713.67,448.41798
407,1672653300000,16713.67,16720.25,16712.53,16717.5,413.17678
408,1672653600000,16717.5,16729.8,16708.68,16726.28,721.03621
409,1672653900000,16725.88,16762.86,16724.42,16738.14,985.73589
410,1672654200000,16737.22,16743.41,16728.0,16742.05,611.37994
411,1672654500000,16742.04,16744.43,16732.49,16734.28,401.93386
412,1672654800000,16734.47,16737.55,16723.64,16726.09,470.92369
413,1672655100000,16725.64,16738.59,16725.61,16732.41,617.07752
